RULES TARGETING LEGITIMATE
                                                                                                                                                                                                                                                                antecedents          consequents  antecedent support  consequent support   support  confidence      lift  representativity  leverage  conviction  zhangs_metric   jaccard  certainty  kulczynski    cosine  all_confidence  max_confidence  chi_square_score
338                                                                                                                                                                                                    (age_of_domain_Domain_Age_Less_6Month, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.243329            0.556943  0.209769    0.862082  1.547883               1.0  0.074249    3.212465       0.467781  0.355239   0.688713    0.619363  0.569823        0.376644        0.862082       1341.438347
2748                                                                                                                                                                           (Page_Rank_PageRank_Low, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.250294            0.556943  0.215739    0.861944  1.547636               1.0  0.076340    3.209267       0.471989  0.364735   0.688402    0.624654  0.577829        0.387364        0.861944       1391.401549
11183                                                                                                              (Statistical_report_Dont Belong to Top Phishing IPs/Domains, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.222433            0.556943  0.191678    0.861732  1.547255               1.0  0.067795    3.204348       0.454873  0.326151   0.687924    0.602947  0.544587        0.344161        0.861732       1190.560400
10866                                                                                                                                         (having_IP_Address_no_IP, URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.212483            0.556943  0.183085    0.861643  1.547095               1.0  0.064744    3.202283       0.449041  0.312249   0.687723    0.595187  0.532212        0.328732        0.861643       1122.275656
29314                                                                (Domain_registeration_length_Domain_ShortTerm, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Request_URL_ReqURL_LowExtContent, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.239258            0.556943  0.206151    0.861626  1.547064               1.0  0.072898    3.201877       0.464828  0.349379   0.687683    0.615887  0.564738        0.370148        0.861626       1308.021425
2868                                                                                                                                             (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix)  (Result_Legitimate)            0.399095            0.556943  0.343555    0.860834  1.545642               1.0  0.121282    3.183664       0.587481  0.560922   0.685896    0.738846  0.728706        0.616859        0.860834       2747.873563
3227                                                                                                                                                                                            (having_IP_Address_no_IP, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.286477            0.556943  0.246585    0.860751  1.545494               1.0  0.087034    3.181775       0.494669  0.413156   0.685710    0.651750  0.617330        0.442748        0.860751       1660.238827
13483                                                                                                                           (having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.239439            0.556943  0.206061    0.860597  1.545217               1.0  0.072707    3.178247       0.463923  0.349065   0.685361    0.615291  0.564277        0.369985        0.860597       1300.494549
24477                                                                             (URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains)  (Result_Legitimate)            0.186703            0.556943  0.160651    0.860465  1.544980               1.0  0.056669    3.175245       0.433719  0.275562   0.685064    0.574459  0.498200        0.288452        0.860465        947.484129
4068                                                                                                                                         (Request_URL_ReqURL_LowExtContent, Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain)  (Result_Legitimate)            0.223609            0.556943  0.192402    0.860437  1.544929               1.0  0.067864    3.174603       0.454309  0.327130   0.685000    0.602949  0.545204        0.345460        0.860437       1188.499034
15070                                                                                                                                             (having_IP_Address_no_IP, web_traffic_High_Traffic, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.174853            0.556943  0.150430    0.860321  1.544721               1.0  0.053047    3.171963       0.427359  0.258752   0.684738    0.565210  0.482050        0.270099        0.860321        873.773340
29342                                                                                                  (Domain_registeration_length_Domain_ShortTerm, DNSRecord_Has_DNS_Record, Request_URL_ReqURL_LowExtContent, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.201900            0.556943  0.173677    0.860215  1.544531               1.0  0.061231    3.169565       0.441742  0.296800   0.684499    0.586028  0.517928        0.311840        0.860215       1042.394862
25622                                                                      (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.201085            0.556943  0.172953    0.860099  1.544323               1.0  0.060960    3.166935       0.441182  0.295609   0.684237    0.585320  0.516813        0.310541        0.860099       1036.339869
25321                                                                                                                  (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, Request_URL_ReqURL_LowExtContent, SFH_Empty_or_Blank, Google_Index_Indexed by Google)  (Result_Legitimate)            0.177567            0.556943  0.152691    0.859908  1.543980               1.0  0.053797    3.162625       0.428391  0.262438   0.683807    0.567034  0.485543        0.274159        0.859908        887.843112
3468                                                                                                                                                                 (having_Sub_Domain_No_SubDomain, URL_of_Anchor_between_%31_%67_Anchor, Google_Index_Indexed by Google)  (Result_Legitimate)            0.187879            0.556943  0.161556    0.859894  1.543955               1.0  0.056918    3.162303       0.433818  0.276985   0.683775    0.574985  0.499435        0.290076        0.859894        951.242986
11742                                                                                                                                                      (Page_Rank_PageRank_Low, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.218905            0.556943  0.188060    0.859091  1.542513               1.0  0.066142    3.144279       0.450275  0.319945   0.681962    0.598378  0.538595        0.337664        0.859091       1146.256421
298                                                                                                                                                                                                          (SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix)  (Result_Legitimate)            0.449389            0.556943  0.385979    0.858897  1.542164               1.0  0.135695    3.139956       0.638492  0.622193   0.681524    0.775965  0.771520        0.693032        0.858897       3333.874600
11511                                                                                                                                  (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.227499            0.556943  0.195387    0.858847  1.542074               1.0  0.068683    3.138844       0.455045  0.331695   0.681411    0.604834  0.548909        0.350820        0.858847       1202.561209
12885                                                                                                                                              (Domain_registeration_length_Domain_ShortTerm, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.204794            0.556943  0.175758    0.858216  1.540941               1.0  0.061699    3.124866       0.441453  0.299938   0.679986    0.586896  0.520415        0.315576        0.858216       1047.241484
4095                                                                                                                             (Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, Domain_registeration_length_Domain_ShortTerm)  (Result_Legitimate)            0.242605            0.556943  0.208141    0.857942  1.540449               1.0  0.073024    3.118845       0.463218  0.351942   0.679369    0.615831  0.566243        0.373721        0.857942       1300.160256
13242                                                                                                                               (having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.246223            0.556943  0.211126    0.857458  1.539580               1.0  0.073994    3.108253       0.464955  0.356608   0.678276    0.618269  0.570128        0.379081        0.857458       1321.623974
13190                                                                                                                                                      (Page_Rank_PageRank_Low, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.177386            0.556943  0.152058    0.857216  1.539146               1.0  0.053264    3.102984       0.425824  0.261146   0.677730    0.565119  0.483776        0.273023        0.857216        871.051713
13749                                                                                            (Domain_registeration_length_Domain_ShortTerm, Statistical_report_Dont Belong to Top Phishing IPs/Domains, URL_of_Anchor_between_%31_%67_Anchor, web_traffic_High_Traffic)  (Result_Legitimate)            0.187246            0.556943  0.160470    0.857005  1.538767               1.0  0.056185    3.098408       0.430793  0.274911   0.677254    0.572566  0.496917        0.288127        0.857005        929.315870
25953                                                                                          (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.200362            0.556943  0.171687    0.856885  1.538552               1.0  0.060097    3.095811       0.437746  0.293173   0.676983    0.582576  0.513955        0.308267        0.856885       1009.915999
27726                                                                                  (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, SFH_Empty_or_Blank)  (Result_Legitimate)            0.179376            0.556943  0.153686    0.856783  1.538368               1.0  0.053784    3.093602       0.426457  0.263779   0.676752    0.566364  0.486236        0.275946        0.856783        880.414903
25161                                                                                                    (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, Request_URL_ReqURL_LowExtContent, SFH_Empty_or_Blank)  (Result_Legitimate)            0.183356            0.556943  0.157033    0.856438  1.537749               1.0  0.054914    3.086177       0.428215  0.269231   0.675974    0.569197  0.491404        0.281955        0.856438        902.258916
24374                                                                                                          (URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low, Google_Index_Indexed by Google)  (Result_Legitimate)            0.189236            0.556943  0.162008    0.856119  1.537176               1.0  0.056615    3.079323       0.431021  0.277330   0.675253    0.573503  0.499034        0.290888        0.856119        935.944409
482                                                                                                                                                                                                      (Request_URL_ReqURL_LowExtContent, having_Sub_Domain_No_SubDomain)  (Result_Legitimate)            0.247580            0.556943  0.211940    0.856047  1.537047               1.0  0.074052    3.077787       0.464371  0.357655   0.675091    0.618295  0.570756        0.380542        0.856047       1318.831251
14870                                                                                                                     (having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.199457            0.556943  0.170692    0.855782  1.536572               1.0  0.059606    3.072144       0.436205  0.291429   0.674494    0.581131  0.512133        0.306480        0.855782        996.851270
14981                                                                                                         (Domain_registeration_length_Domain_ShortTerm, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic)  (Result_Legitimate)            0.216915            0.556943  0.185527    0.855296  1.535699               1.0  0.064717    3.061821       0.445457  0.315344   0.673397    0.594206  0.533773        0.333117        0.855296       1104.669593
3891                                                                                                                                                                                  (Request_URL_ReqURL_LowExtContent, having_IP_Address_no_IP, web_traffic_High_Traffic)  (Result_Legitimate)            0.236092            0.556943  0.201900    0.855172  1.535477               1.0  0.070410    3.059206       0.456517  0.341546   0.673118    0.608843  0.556787        0.362514        0.855172       1231.491422
3935                                                                                                                                                                      (having_IP_Address_no_IP, Domain_registeration_length_Domain_ShortTerm, web_traffic_High_Traffic)  (Result_Legitimate)            0.256716            0.556943  0.219448    0.854827  1.534857               1.0  0.076472    3.051935       0.468830  0.369310   0.672339    0.624425  0.580363        0.394023        0.854827       1373.042714
3243                                                                                                                                                                                           (SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.274175            0.556943  0.234102    0.853844  1.533091               1.0  0.081403    3.031393       0.479072  0.392121   0.670119    0.637089  0.599083        0.420335        0.853844       1491.786962
11687                                                                                                                                          (Page_Rank_PageRank_Low, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.188060            0.556943  0.160561    0.853776  1.532969               1.0  0.055822    3.029988       0.428198  0.274725   0.669966    0.571033  0.496120        0.288290        0.853776        914.292535
25823                                                                                    (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, Google_Index_Indexed by Google)  (Result_Legitimate)            0.244867            0.556943  0.208955    0.853343  1.532192               1.0  0.072579    3.021049       0.459972  0.352457   0.668989    0.614263  0.565826        0.375183        0.853343       1276.298768
11624                                                                                                                                                (Page_Rank_PageRank_Low, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, Google_Index_Indexed by Google)  (Result_Legitimate)            0.276526            0.556943  0.235821    0.852797  1.531212               1.0  0.081812    3.009837       0.479523  0.394582   0.667756    0.638109  0.600909        0.423420        0.852797       1498.849805
14716                                                                                                                            (Domain_registeration_length_Domain_ShortTerm, web_traffic_High_Traffic, Google_Index_Indexed by Google, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.281140            0.556943  0.239711    0.852638  1.530927               1.0  0.083132    3.006599       0.482432  0.400605   0.667398    0.641521  0.605788        0.430404        0.852638       1531.991634
484                                                                                                                                                                                          (having_Sub_Domain_No_SubDomain, Domain_registeration_length_Domain_ShortTerm)  (Result_Legitimate)            0.269742            0.556943  0.229851    0.852113  1.529983               1.0  0.079620    2.995912       0.474350  0.385117   0.666212    0.632407  0.593016        0.412701        0.852113       1441.802470
13264                                                                                                                              (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.249389            0.556943  0.212483    0.852013  1.529804               1.0  0.073587    2.993895       0.461386  0.357807   0.665987    0.616765  0.570138        0.381517        0.852013       1295.994684
329                                                                                                                                                                                                                      (SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.402985            0.556943  0.343193    0.851627  1.529112               1.0  0.118754    2.986113       0.579593  0.556468   0.665117    0.733918  0.724417        0.616209        0.851627       2626.078012
3235                                                                                                                                                         (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.354229            0.556943  0.301583    0.851379  1.528666               1.0  0.104298    2.981122       0.535538  0.494732   0.664556    0.696438  0.678984        0.541497        0.851379       2130.475774
13139                                                                                                                                                            (Page_Rank_PageRank_Low, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google)  (Result_Legitimate)            0.256716            0.556943  0.218544    0.851304  1.528531               1.0  0.075567    2.979614       0.465202  0.367229   0.664386    0.621851  0.577971        0.392399        0.851304       1340.752039
11106                                                                                                                                              (SFH_Empty_or_Blank, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google)  (Result_Legitimate)            0.213116            0.556943  0.181366    0.851019  1.528019               1.0  0.062672    2.973913       0.439147  0.308082   0.663743    0.588332  0.526432        0.325646        0.851019       1049.334057
28075                                                                                                (SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, SFH_Empty_or_Blank, Google_Index_Indexed by Google)  (Result_Legitimate)            0.224966            0.556943  0.191226    0.850020  1.526226               1.0  0.065933    2.954112       0.444870  0.323737   0.661489    0.596685  0.540235        0.343349        0.850020       1116.991125
15292                                                                                                                 (having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Google_Index_Indexed by Google, having_Sub_Domain_No_SubDomain)  (Result_Legitimate)            0.182813            0.556943  0.155314    0.849579  1.525435               1.0  0.053498    2.945458       0.421506  0.265748   0.660494    0.564224  0.486746        0.278870        0.849579        858.287087
15127                                                                                                                                                         (having_IP_Address_no_IP, web_traffic_High_Traffic, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google)  (Result_Legitimate)            0.226052            0.556943  0.192040    0.849540  1.525363               1.0  0.066142    2.944682       0.445015  0.324966   0.660405    0.597175  0.541231        0.344811        0.849540       1120.274071
24722                                                                                  (URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, SFH_Empty_or_Blank, Google_Index_Indexed by Google)  (Result_Legitimate)            0.190864            0.556943  0.162099    0.849289  1.524913               1.0  0.055798    2.939784       0.425423  0.276757   0.659839    0.570170  0.497178        0.291051        0.849289        903.204997
25470                                                                                                      (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, SFH_Empty_or_Blank, Google_Index_Indexed by Google)  (Result_Legitimate)            0.193487            0.556943  0.164270    0.848995  1.524385               1.0  0.056508    2.934055       0.426525  0.280247   0.659175    0.571972  0.500410        0.294949        0.848995        916.748662
13758                                                                                                                                             (having_IP_Address_no_IP, URL_of_Anchor_between_%31_%67_Anchor, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.183627            0.556943  0.155857    0.848768  1.523978               1.0  0.053587    2.929663       0.421159  0.266553   0.658664    0.564306  0.487363        0.279844        0.848768        858.192746
4127                                                                                                                                                                              (having_IP_Address_no_IP, having_Sub_Domain_No_SubDomain, Google_Index_Indexed by Google)  (Result_Legitimate)            0.207689            0.556943  0.176210    0.848432  1.523374               1.0  0.060539    2.923161       0.433621  0.299462   0.657905    0.582410  0.518106        0.316388        0.848432        997.818339
3471                                                                                                                                     (Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, URL_of_Anchor_between_%31_%67_Anchor)  (Result_Legitimate)            0.193849            0.556943  0.164450    0.848343  1.523215               1.0  0.056488    2.921453       0.426091  0.280469   0.657705    0.571809  0.500493        0.295274        0.848343        914.780774
15274                                                                                                    (Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.187065            0.556943  0.158571    0.847679  1.522022               1.0  0.054387    2.908707       0.421902  0.270859   0.656205    0.566198  0.491272        0.284717        0.847679        871.410497
11390                                                                                                                                                  (Request_URL_ReqURL_LowExtContent, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix)  (Result_Legitimate)            0.200543            0.556943  0.169968    0.847542  1.521776               1.0  0.058278    2.906090       0.428882  0.289299   0.655895    0.576361  0.508580        0.305181        0.847542        949.049185
28701                                                                                                     (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, having_IP_Address_no_IP, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.184803            0.556943  0.156400    0.846304  1.519554               1.0  0.053475    2.882695       0.419423  0.267192   0.653102    0.563562  0.487502        0.280819        0.846304        850.390045
4117                                                                                                                                                                 (having_Sub_Domain_No_SubDomain, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.210583            0.556943  0.178200    0.846220  1.519403               1.0  0.060917    2.881111       0.433037  0.302379   0.652912    0.583090  0.520344        0.319961        0.846220       1000.081125
29575                                                                                             (DNSRecord_Has_DNS_Record, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.200814            0.556943  0.169878    0.845946  1.518911               1.0  0.058036    2.875987       0.427477  0.288968   0.652293    0.575482  0.507966        0.305019        0.845946        940.244039
11572                                                                                                                                              (SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.178381            0.556943  0.150701    0.844828  1.516903               1.0  0.051353    2.855259       0.414744  0.257775   0.649769    0.557707  0.478120        0.270586        0.844828        806.128092
25806                                                                                                                       (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, having_IP_Address_no_IP, Page_Rank_PageRank_Low, Google_Index_Indexed by Google)  (Result_Legitimate)            0.198734            0.556943  0.167888    0.844788  1.516832               1.0  0.057205    2.854537       0.425241  0.285626   0.649681    0.573117  0.504636        0.301446        0.844788        920.666719
13532                                                                                                                        (Domain_registeration_length_Domain_ShortTerm, URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, web_traffic_High_Traffic)  (Result_Legitimate)            0.180371            0.556943  0.152329    0.844534  1.516375               1.0  0.051873    2.849860       0.415471  0.260399   0.649106    0.559022  0.480612        0.273510        0.844534        815.432534
373                                                                                                                                                                                                  (having_Sub_Domain_No_SubDomain, URL_of_Anchor_between_%31_%67_Anchor)  (Result_Legitimate)            0.211126            0.556943  0.178290    0.844473  1.516266               1.0  0.060705    2.848749       0.431609  0.302301   0.648969    0.582298  0.519938        0.320123        0.844473        991.266781
28058                                                                                                                                   (SSLfinal_State_HTTPS_Trusted, having_IP_Address_no_IP, Page_Rank_PageRank_Low, SFH_Empty_or_Blank, Google_Index_Indexed by Google)  (Result_Legitimate)            0.187246            0.556943  0.157938    0.843478  1.514480               1.0  0.053653    2.830645       0.417970  0.269403   0.646724    0.563529  0.489074        0.283580        0.843478        847.418715
14813                                                                                                                                    (Request_URL_ReqURL_LowExtContent, web_traffic_High_Traffic, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.181547            0.556943  0.153053    0.843049  1.513710               1.0  0.051942    2.822909       0.414650  0.261434   0.645755    0.558929  0.481329        0.274809        0.843049        813.465891
14767                                                                                                (Domain_registeration_length_Domain_ShortTerm, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.274717            0.556943  0.231389    0.842279  1.512326               1.0  0.078387    2.809114       0.467082  0.385473   0.644016    0.628870  0.591553        0.415462        0.842279       1381.593232
11040                                                                                                                                (Domain_registeration_length_Domain_ShortTerm, SFH_Empty_or_Blank, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.179376            0.556943  0.151063    0.842158  1.512110               1.0  0.051161    2.806974       0.412701  0.258114   0.643744    0.556697  0.477937        0.271236        0.842158        796.627137
29402                                                                      (Domain_registeration_length_Domain_ShortTerm, DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Request_URL_ReqURL_LowExtContent, web_traffic_High_Traffic)  (Result_Legitimate)            0.200362            0.556943  0.168702    0.841986  1.511801               1.0  0.057112    2.803921       0.423363  0.286614   0.643357    0.572447  0.505019        0.302907        0.841986        912.080693
13236                                                                                                                                                                  (Page_Rank_PageRank_Low, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.188512            0.556943  0.158661    0.841651  1.511198               1.0  0.053671    2.797975       0.416856  0.270387   0.642599    0.563265  0.489662        0.284879        0.841651        843.616074
29458                                                                                    (DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Request_URL_ReqURL_LowExtContent, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.198824            0.556943  0.166983    0.839854  1.507973               1.0  0.056250    2.766592       0.420455  0.283607   0.638544    0.569838  0.501803        0.299821        0.839854        889.880390
29267                                                                                                    (Domain_registeration_length_Domain_ShortTerm, Page_Rank_PageRank_Low, Request_URL_ReqURL_LowExtContent, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.201628            0.556943  0.169245    0.839390  1.507139               1.0  0.056949    2.758589       0.421472  0.287183   0.637496    0.571636  0.505050        0.303882        0.839390        902.629056
14783                                                                                                                                  (Domain_registeration_length_Domain_ShortTerm, web_traffic_High_Traffic, DNSRecord_Has_DNS_Record, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.221800            0.556943  0.186070    0.838907  1.506272               1.0  0.062540    2.750321       0.431906  0.313950   0.636406    0.586499  0.529407        0.334091        0.838907       1015.190572
28553                                                                                      (Domain_registeration_length_Domain_ShortTerm, URL_of_Anchor_between_%31_%67_Anchor, DNSRecord_Has_DNS_Record, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.184170            0.556943  0.154410    0.838409  1.505377               1.0  0.051838    2.741839       0.411501  0.263182   0.635281    0.557827  0.482125        0.277245        0.838409        801.234859
24460                                                                              (URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.190140            0.556943  0.159385    0.838249  1.505091               1.0  0.053488    2.739137       0.414378  0.271202   0.634922    0.562214  0.489784        0.286178        0.838249        832.362809
29540                                                                        (Domain_registeration_length_Domain_ShortTerm, DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.217549            0.556943  0.182270    0.837838  1.504352               1.0  0.061108    2.732188       0.428477  0.307775   0.633993    0.582554  0.523640        0.327270        0.837838        982.824912
14913                                                                                                                        (Domain_registeration_length_Domain_ShortTerm, web_traffic_High_Traffic, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.195658            0.556943  0.163908    0.837725  1.504150               1.0  0.054937    2.730294       0.416704  0.278427   0.633739    0.566012  0.496530        0.294299        0.837725        859.184511
10857                                                                                                                                          (Page_Rank_PageRank_Low, URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.212754            0.556943  0.178200    0.837585  1.503898               1.0  0.059708    2.727935       0.425612  0.301269   0.633422    0.578773  0.517682        0.319961        0.837585        953.593848
14840                                                                                                              (Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Google_Index_Indexed by Google, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.260606            0.556943  0.218272    0.837556  1.503847               1.0  0.073130    2.727454       0.453126  0.364226   0.633358    0.614734  0.572929        0.391912        0.837556       1243.412180
3907                                                                                                                                                                       (web_traffic_High_Traffic, Google_Index_Indexed by Google, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.180100            0.556943  0.150791    0.837268  1.503329               1.0  0.050486    2.722615       0.408354  0.257213   0.632706    0.554008  0.476119        0.270749        0.837268        773.328079
2733                                                                                                                                                                               (SFH_Empty_or_Blank, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.239982            0.556943  0.200814    0.836789  1.502468               1.0  0.067158    2.714622       0.440027  0.336874   0.631625    0.598677  0.549288        0.360565        0.836789       1107.850169
14734                                                                                                                      (Domain_registeration_length_Domain_ShortTerm, age_of_domain_Domain_Age_More_6Month, web_traffic_High_Traffic, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.192402            0.556943  0.160923    0.836389  1.501751               1.0  0.053766    2.707998       0.413709  0.273482   0.630723    0.562664  0.491595        0.288939        0.836389        833.488572
